<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.ROSN-12.19,60,20191129,160000,44310.0000000,44427.0000000,44286.0000000,44402.0000000,510
SPFB.ROSN-12.19,60,20191129,170000,44430.0000000,44508.0000000,44372.0000000,44507.0000000,296
SPFB.ROSN-12.19,60,20191129,180000,44492.0000000,44571.0000000,44277.0000000,44327.0000000,305
SPFB.ROSN-12.19,60,20191129,190000,44297.0000000,44350.0000000,44197.0000000,44221.0000000,376
SPFB.ROSN-12.19,60,20191129,200000,44220.0000000,44227.0000000,44070.0000000,44090.0000000,145
SPFB.ROSN-12.19,60,20191129,210000,44099.0000000,44141.0000000,44090.0000000,44123.0000000,24
SPFB.ROSN-12.19,60,20191129,220000,44155.0000000,44155.0000000,44116.0000000,44139.0000000,19
SPFB.ROSN-12.19,60,20191129,230000,44114.0000000,44141.0000000,44114.0000000,44141.0000000,2
SPFB.ROSN-12.19,60,20191130,000000,44138.0000000,44139.0000000,44112.0000000,44112.0000000,5
SPFB.ROSN-12.19,60,20191202,110000,44141.0000000,44494.0000000,44141.0000000,44376.0000000,481
SPFB.ROSN-12.19,60,20191202,120000,44400.0000000,44560.0000000,44236.0000000,44377.0000000,435
SPFB.ROSN-12.19,60,20191202,130000,44400.0000000,44448.0000000,44236.0000000,44448.0000000,274
SPFB.ROSN-12.19,60,20191202,140000,44371.0000000,44535.0000000,44370.0000000,44504.0000000,185
SPFB.ROSN-12.19,60,20191202,150000,44504.0000000,44515.0000000,44411.0000000,44500.0000000,124
SPFB.ROSN-12.19,60,20191202,160000,44500.0000000,44500.0000000,44413.0000000,44441.0000000,45
SPFB.ROSN-12.19,60,20191202,170000,44462.0000000,44490.0000000,44399.0000000,44430.0000000,138
SPFB.ROSN-12.19,60,20191202,180000,44428.0000000,44428.0000000,43736.0000000,43760.0000000,1889
SPFB.ROSN-12.19,60,20191202,190000,43760.0000000,43919.0000000,43712.0000000,43776.0000000,385
SPFB.ROSN-12.19,60,20191202,200000,43684.0000000,43812.0000000,43397.0000000,43495.0000000,533
SPFB.ROSN-12.19,60,20191202,210000,43494.0000000,43550.0000000,43450.0000000,43504.0000000,86
SPFB.ROSN-12.19,60,20191202,220000,43526.0000000,43581.0000000,43523.0000000,43576.0000000,29
SPFB.ROSN-12.19,60,20191202,230000,43576.0000000,43590.0000000,43567.0000000,43567.0000000,13
SPFB.ROSN-12.19,60,20191203,000000,43570.0000000,43594.0000000,43567.0000000,43589.0000000,19
SPFB.ROSN-12.19,60,20191203,110000,43590.0000000,43878.0000000,43507.0000000,43744.0000000,836
SPFB.ROSN-12.19,60,20191203,120000,43774.0000000,43886.0000000,43712.0000000,43834.0000000,569
SPFB.ROSN-12.19,60,20191203,130000,43847.0000000,43899.0000000,43763.0000000,43868.0000000,304
SPFB.ROSN-12.19,60,20191203,140000,43875.0000000,44075.0000000,43736.0000000,43891.0000000,475
SPFB.ROSN-12.19,60,20191203,150000,43862.0000000,43980.0000000,43850.0000000,43884.0000000,529
SPFB.ROSN-12.19,60,20191203,160000,43909.0000000,43947.0000000,43780.0000000,43780.0000000,346
SPFB.ROSN-12.19,60,20191203,170000,43785.0000000,43835.0000000,43588.0000000,43622.0000000,350
SPFB.ROSN-12.19,60,20191203,180000,43620.0000000,43664.0000000,43397.0000000,43483.0000000,451
SPFB.ROSN-12.19,60,20191203,190000,43490.0000000,43560.0000000,43417.0000000,43450.0000000,223
SPFB.ROSN-12.19,60,20191203,200000,43413.0000000,43535.0000000,43403.0000000,43489.0000000,104
SPFB.ROSN-12.19,60,20191203,210000,43485.0000000,43596.0000000,43484.0000000,43555.0000000,102
SPFB.ROSN-12.19,60,20191203,220000,43561.0000000,43579.0000000,43526.0000000,43565.0000000,76
SPFB.ROSN-12.19,60,20191203,230000,43562.0000000,43580.0000000,43537.0000000,43549.0000000,14
SPFB.ROSN-12.19,60,20191204,000000,43550.0000000,43585.0000000,43528.0000000,43563.0000000,18
SPFB.ROSN-12.19,60,20191204,110000,43568.0000000,43672.0000000,42900.0000000,43487.0000000,1902
SPFB.ROSN-12.19,60,20191204,120000,43473.0000000,43643.0000000,43405.0000000,43595.0000000,387
SPFB.ROSN-12.19,60,20191204,130000,43610.0000000,43839.0000000,43610.0000000,43797.0000000,530
SPFB.ROSN-12.19,60,20191204,140000,43798.0000000,43910.0000000,43747.0000000,43837.0000000,960
SPFB.ROSN-12.19,60,20191204,150000,43827.0000000,44125.0000000,43827.0000000,44090.0000000,627
SPFB.ROSN-12.19,60,20191204,160000,44088.0000000,44098.0000000,43960.0000000,43965.0000000,331
SPFB.ROSN-12.19,60,20191204,170000,43982.0000000,44064.0000000,43973.0000000,43989.0000000,234
SPFB.ROSN-12.19,60,20191204,180000,44002.0000000,44368.0000000,43998.0000000,44327.0000000,1713
SPFB.ROSN-12.19,60,20191204,190000,44317.0000000,44600.0000000,44212.0000000,44410.0000000,1291
SPFB.ROSN-12.19,60,20191204,200000,44471.0000000,44579.0000000,44311.0000000,44367.0000000,293
SPFB.ROSN-12.19,60,20191204,210000,44369.0000000,44387.0000000,44347.0000000,44366.0000000,61
SPFB.ROSN-12.19,60,20191204,220000,44372.0000000,44377.0000000,44365.0000000,44374.0000000,14
SPFB.ROSN-12.19,60,20191204,230000,44375.0000000,44385.0000000,44365.0000000,44377.0000000,24
SPFB.ROSN-12.19,60,20191205,000000,44377.0000000,44396.0000000,44332.0000000,44396.0000000,25
SPFB.ROSN-12.19,60,20191205,110000,44405.0000000,44461.0000000,44079.0000000,44113.0000000,1173
SPFB.ROSN-12.19,60,20191205,120000,44156.0000000,44219.0000000,43854.0000000,43927.0000000,658
SPFB.ROSN-12.19,60,20191205,130000,43914.0000000,44217.0000000,43756.0000000,44051.0000000,677
SPFB.ROSN-12.19,60,20191205,140000,44040.0000000,44256.0000000,43860.0000000,44005.0000000,900
SPFB.ROSN-12.19,60,20191205,150000,43982.0000000,44099.0000000,43944.0000000,44032.0000000,325
SPFB.ROSN-12.19,60,20191205,160000,44057.0000000,44143.0000000,43846.0000000,43917.0000000,1399
SPFB.ROSN-12.19,60,20191205,170000,43907.0000000,43920.0000000,43673.0000000,43788.0000000,422
SPFB.ROSN-12.19,60,20191205,180000,43769.0000000,44123.0000000,43758.0000000,43958.0000000,687
SPFB.ROSN-12.19,60,20191205,190000,43964.0000000,43964.0000000,43711.0000000,43942.0000000,361
SPFB.ROSN-12.19,60,20191205,200000,43938.0000000,44074.0000000,43878.0000000,43944.0000000,145
SPFB.ROSN-12.19,60,20191205,210000,43961.0000000,44030.0000000,43961.0000000,43976.0000000,34
