<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.GOLD-12.19,60,20191120,190000,1475.7000000,1476.2000000,1469.4000000,1472.5000000,11372
SPFB.GOLD-12.19,60,20191120,200000,1472.4000000,1473.1000000,1470.8000000,1471.7000000,7185
SPFB.GOLD-12.19,60,20191120,210000,1471.8000000,1476.5000000,1469.4000000,1474.9000000,10328
SPFB.GOLD-12.19,60,20191120,220000,1474.9000000,1478.8000000,1472.7000000,1473.7000000,19764
SPFB.GOLD-12.19,60,20191120,230000,1473.7000000,1475.8000000,1472.9000000,1474.4000000,7368
SPFB.GOLD-12.19,60,20191121,000000,1474.3000000,1476.8000000,1474.0000000,1475.9000000,4032
SPFB.GOLD-12.19,60,20191121,110000,1475.0000000,1475.5000000,1472.2000000,1474.7000000,6939
SPFB.GOLD-12.19,60,20191121,120000,1474.5000000,1477.9000000,1473.5000000,1476.0000000,10761
SPFB.GOLD-12.19,60,20191121,130000,1476.2000000,1476.3000000,1473.3000000,1474.1000000,7022
SPFB.GOLD-12.19,60,20191121,140000,1474.0000000,1474.1000000,1470.4000000,1471.8000000,15605
SPFB.GOLD-12.19,60,20191121,150000,1471.9000000,1472.8000000,1471.3000000,1472.6000000,3443
SPFB.GOLD-12.19,60,20191121,160000,1472.6000000,1474.2000000,1472.6000000,1473.7000000,3232
SPFB.GOLD-12.19,60,20191121,170000,1473.9000000,1474.5000000,1469.0000000,1473.1000000,12835
SPFB.GOLD-12.19,60,20191121,180000,1473.1000000,1473.9000000,1470.6000000,1471.1000000,5363
SPFB.GOLD-12.19,60,20191121,190000,1471.0000000,1473.0000000,1466.0000000,1471.8000000,18925
SPFB.GOLD-12.19,60,20191121,200000,1471.6000000,1472.7000000,1469.8000000,1472.5000000,2880
SPFB.GOLD-12.19,60,20191121,210000,1472.3000000,1472.3000000,1468.1000000,1468.4000000,2280
SPFB.GOLD-12.19,60,20191121,220000,1468.7000000,1468.8000000,1465.4000000,1468.0000000,3973
SPFB.GOLD-12.19,60,20191121,230000,1467.8000000,1469.1000000,1466.3000000,1467.8000000,2738
SPFB.GOLD-12.19,60,20191122,000000,1467.9000000,1468.7000000,1467.4000000,1467.8000000,2431
SPFB.GOLD-12.19,60,20191122,110000,1468.0000000,1471.9000000,1468.0000000,1469.7000000,4753
SPFB.GOLD-12.19,60,20191122,120000,1469.7000000,1471.2000000,1467.2000000,1470.0000000,7270
SPFB.GOLD-12.19,60,20191122,130000,1470.0000000,1474.8000000,1469.9000000,1474.4000000,12357
SPFB.GOLD-12.19,60,20191122,140000,1474.5000000,1476.4000000,1472.7000000,1473.9000000,10498
SPFB.GOLD-12.19,60,20191122,150000,1473.9000000,1475.9000000,1473.9000000,1474.1000000,3889
SPFB.GOLD-12.19,60,20191122,160000,1474.3000000,1475.1000000,1472.1000000,1473.3000000,4454
SPFB.GOLD-12.19,60,20191122,170000,1473.2000000,1474.7000000,1471.3000000,1471.5000000,7203
SPFB.GOLD-12.19,60,20191122,180000,1471.7000000,1472.8000000,1468.3000000,1469.0000000,7631
SPFB.GOLD-12.19,60,20191122,190000,1468.5000000,1470.3000000,1464.0000000,1465.0000000,13319
SPFB.GOLD-12.19,60,20191122,200000,1465.8000000,1470.5000000,1465.8000000,1466.5000000,8016
SPFB.GOLD-12.19,60,20191122,210000,1466.5000000,1467.3000000,1465.1000000,1465.5000000,3596
SPFB.GOLD-12.19,60,20191122,220000,1465.6000000,1467.0000000,1465.3000000,1466.3000000,1574
SPFB.GOLD-12.19,60,20191122,230000,1466.3000000,1467.0000000,1465.1000000,1466.1000000,2352
SPFB.GOLD-12.19,60,20191123,000000,1466.1000000,1466.2000000,1465.4000000,1466.1000000,1136
SPFB.GOLD-12.19,60,20191125,110000,1465.8000000,1465.8000000,1461.1000000,1462.0000000,6144
